Gene	TAP0	TAPHL15	TAPHL120	TP0	TP15	TP120	TPHL15	TPHL120
g3386.t1	8.70113	4.50301	8.68993	28.5033	9.05465	7.59033	24.9359	7.11693
g1821.t1	10.9851	5.68471	7.71039	5.65321	10.0541	8.90711	4.05898	4.91471
g8984.t1	12.4665	6.44896	11.83	4.14579	7.96082	9.22219	2.2921	7.77535
g10085.t1	53.7522	27.7912	81.9011	62.4729	59.2301	59.8297	118.083	37.6098
g2619.t1	9.02878	4.66746	6.61993	1.89489	5.47407	4.55419	1.8704	2.83031
g8450.t1	11.7355	6.06529	10.6281	1.09719	13.2097	10.6024	1.85797	3.90863
g9665.t1	4.2988	2.22163	5.03565	1.13965	5.61434	6.10965	2.47017	1.90208
g4646.t1	10.8971	5.6311	6.86972	10.5411	15.78	11.2628	4.08585	3.17838
g10870.t1	132.727	119.757	92.0405	152.455	151.33	68.619	39.3769	38.3408
g4666.t1	10.4906	5.4151	10.7329	0.89111	12.4233	12.719	2.22151	3.87592
g3768.t1	6.73289	3.47488	6.90139	13.0485	4.84169	5.56277	12.9098	1.86042
g10093.t1	10.0275	5.17399	10.3843	15.042	11.7085	13.4999	3.61046	7.276
g3315.t1	12.0411	6.21249	7.30138	0	8.41662	9.99528	0.238478	3.92255
g371.t1	3.10516	1.60147	5.34611	0	4.30715	4.12299	0	2.80747
g9877.t1	25.3321	13.0613	27.0994	13.5511	22.591	24.0013	18.9816	7.29396
g1804.t1	9.27448	4.78033	7.7325	7.19554	6.53289	8.70646	3.93624	3.0629
g8816.t1	10.0667	5.18834	8.17655	23.2487	6.87738	6.55896	11.8125	2.71359
g4036.t1	12.1814	6.27473	12.4554	12.3333	12.6762	16.7777	8.19417	12.6908
g9839.t1	11.4465	5.89578	11.2714	0.747581	11.2026	10.6426	2.15131	1.85638
g4615.t1	14.3339	7.38274	12.1439	2.30581	18.8396	15.6634	3.45006	5.46514
g8652.t1	5.55044	2.85753	5.30344	1.71464	7.29937	6.33511	0.0799823	0.74075
g7838.t1	6.88512	3.54427	6.60257	4.58285	4.20032	6.78948	3.6618	5.70717
g4941.t1	6.50033	3.34595	12.4146	52.7644	3.5289	10.1401	23.8522	15.9129
g9960.t1	6.45795	3.32205	6.33522	5.75724	7.93682	10.489	2.41275	1.84889
g3342.t1	3.30737	1.70117	1.52172	0.45684	3.67295	2.82359	0	1.25433
g1599.t1	12.5908	6.47418	10.38	11.817	12.4582	10.2399	9.67982	17.1526
g8497.t1	13.6143	7.00028	6.16339	3.06704	9.93803	7.91817	6.78069	4.28073
g3313.t1	5.54827	2.85133	6.32748	0.535653	10.7286	4.77747	1.11023	1.332
g2498.t1	12.8738	6.61589	12.0345	22.8655	10.5588	11.2481	15.5658	11.1416
g6792.t1	8.642	4.44098	9.79969	18.2985	8.06156	4.4609	23.2486	14.878
g4859.t1	9.35382	4.80652	5.78478	21.2796	5.77196	14.5389	2.4359	3.19406
g7866.t1	2.79392	1.43545	16.3358	3.96353	4.50261	9.18953	9.23997	23.4008
g10371.t1	248.59	462.23	36.6951	130.352	157.388	59.3855	84.5761	71.7202
g6894.t1	13.4145	6.88705	6.8979	17.644	14.8784	9.62558	11.6764	16.3985
g9034.t1	22.2047	11.3995	5.18471	42.9549	24.8019	11.2908	3.23903	6.79889
g7140.t1	4.94281	2.53754	6.82669	9.65082	3.81275	9.73916	7.36599	5.82995
g4301.t1	5.57591	2.86214	6.81798	20.5952	9.08648	10.4804	20.3884	4.04261
g1713.t1	10.1228	5.19605	5.88137	3.55675	9.49058	8.58658	4.23555	1.41024
g7706.t1	9.01309	4.62526	8.82456	50.8441	9.02956	4.98695	17.917	9.80524
g9902.t1	15.9301	8.17414	12.5793	0	17.9449	22.1163	1.91021	3.19106
g6993.t1	11.2872	5.78987	11.9457	7.39774	16.2193	22.8814	16.2762	8.37622
g511.t1	8.69319	4.45719	9.01791	21.4407	8.63396	7.43263	36.7862	0.545489
g8577.t1	11.2966	5.79179	7.94146	25.8149	10.8212	10.8063	26.1947	4.60198
g2458.t1	4.7086	2.41373	0.861617	0	5.78235	9.09549	0	0.967335
g9068.t1	6.5457	3.35537	3.39085	0.466428	9.53303	6.13695	0	0.158369
g3640.t1	5.07793	2.60135	3.34743	0	6.52072	5.76123	0.304082	1.25149
g7453.t1	6.60139	3.38171	4.43265	1.11556	8.02052	6.81985	1.42922	6.42422
g4313.t1	18.4818	9.46499	16.3897	5.40148	7.49678	11.3851	2.5212	10.9799
g3453.t1	13.0225	6.66628	5.5673	3.9507	17.4349	22.6064	2.19067	7.11871
g2286.t1	4.57042	2.3393	4.7443	2.52385	7.55002	6.60283	0.932311	1.09167
g2401.t1	14.1657	7.24963	11.9536	7.30079	11.1926	18.3943	9.40126	5.78808
g1814.t1	14.3423	7.33825	9.67634	1.31834	12.5087	10.6536	0.606579	3.58751
g2201.t1	16.375	8.3767	11.4936	38.2062	16.442	9.20265	63.1804	7.71116
g4370.t1	15.1794	7.7634	17.6589	6.63533	11.3503	33.1404	6.94325	13.4481
g2777.t1	5.70007	2.91401	5.03113	0.833914	8.8265	5.65754	2.06957	0
g7358.t1	10.8184	5.53038	17.0952	77.3043	10.6382	2.06949	136.163	4.94441
g5866.t1	50.5434	25.8348	83.0578	45.655	47.214	94.4294	68.742	51.0008
g708.t1	9.2021	4.70283	10.2782	18.5543	9.71567	9.3716	3.11093	5.05802
g10511.t1	11.3105	5.77933	7.72235	7.74268	7.05881	8.08224	5.71491	10.8373
g1321.t1	11.121	5.6816	12.7973	46.0254	10.8819	11.8208	42.8279	11.3112
g3619.t1	24.9694	12.7531	23.5845	26.1614	29.8613	22.8628	25.3902	31.549
g1896.t1	18.6391	9.51849	21.8959	18.9973	15.6501	18.1257	17.9982	29.9803
g5832.t1	8.36958	4.27294	8.38544	3.02269	8.70069	6.38292	0	1.84263
g7996.t1	1.2871	0.657015	2.11003	0	2.28447	1.61686	0.77709	0.399542
g3969.t1	16.4428	8.39339	23.541	16.5189	22.336	23.682	23.1141	44.0504
g1606.t1	6.55179	3.34395	7.54584	2.25171	6.0602	7.36179	3.71896	4.52463
g1762.t1	18.486	9.4325	13.0603	8.01723	25.5564	14.2944	9.12388	20.8658
g887.t1	10.9211	5.57233	7.58931	4.15781	7.96875	12.238	2.41679	3.03241
g1476.t1	86.2537	44.0026	216.633	21.6168	69.1708	249.709	37.1289	47.1745
g3332.t1	3.06942	1.56582	3.50644	0	3.69606	2.12256	0.497431	0.383802
g6775.t1	7.61449	3.88343	6.101	2.58602	5.87404	9.50875	2.53297	6.37387
g3097.t1	4.76986	2.43188	3.28853	2.96798	4.19981	5.32568	4.40629	3.70589
g2807.t1	5.37158	2.73858	5.93177	10.5314	5.70995	7.23154	3.66596	2.65816
g3442.t1	46.6301	23.7655	78.1404	63.8177	43.2182	63.6916	31.1665	20.4509
g9126.t1	6.47945	3.30215	2.56007	4.28817	8.34012	7.71949	1.25469	1.46735
g2613.t1	7.06232	3.59892	9.31898	36.6097	6.69115	5.38227	34.176	1.9448
g4082.t1	5.45327	2.77893	2.53321	0.361622	4.5062	4.64798	0.374048	0.897878
g5414.t1	11.8138	6.01938	5.45203	0	7.14332	7.93183	1.43806	3.69585
g1383.t1	2.64365	1.34637	5.34868	43.0556	3.43973	3.97018	17.9085	1.67704
g3532.t1	7.63636	3.88903	5.14883	5.27552	6.98993	9.34331	4.887	7.97118
g8251.t1	5.92784	3.01846	11.0787	6.54358	4.54244	7.59202	8.43581	11.5299
g5507.t1	14.6642	7.46643	9.98688	14.4478	22.9227	11.91	11.7441	12.0895
g2245.t1	3.49703	1.77981	1.98967	0.378219	3.40074	1.90427	0	1.7841
g4618.t1	11.4303	5.8168	10.3027	6.77165	10.8291	11.7907	4.19088	12.2224
g6460.t1	17.9564	9.13684	26.9858	8.51211	24.7615	26.0443	9.72693	7.63828
g973.t1	9.70992	4.94058	5.2198	0	17.958	10.0727	0.403355	6.21298
g2749.t1	8.18424	4.16388	8.03677	2.34669	9.35446	8.25484	0.154971	1.75337
g9098.t1	4.22185	2.14787	5.11748	1.4122	5.8293	6.35488	1.13747	0.334258
g2254.t1	7.43373	3.78073	8.81341	3.09511	9.09877	8.1549	0.791135	0.891967
g9574.t1	144.334	73.4063	144.906	129.361	233.507	117.671	83.2701	214.52
g10453.t1	5.14415	2.6158	21.2308	7.62101	9.03851	14.5971	7.21839	6.4093
g8331.t1	6.2811	3.19198	4.88862	1.98343	7.25709	12.653	5.52474	10.6993
g10721.t1	10.346	5.25737	6.5133	5.55831	5.24644	10.7373	13.5274	0.794912
g7470.t1	16.9807	8.62496	13.1476	3.29287	11.6869	16.9806	4.50916	2.87104
g1951.t1	6.30997	3.20456	5.75458	1.60568	5.43816	5.96154	1.50888	4.11109
